; name
129841;Roseman Heights
129842;Royal Oaks
129843;Sans Souci Heights
129844;Seven Oaks
129845;Shady Creek
129846;Silver Leaf
129847;Spring Brook Terrace
129848;Peppertree
129849;Richmond Hills
129850;Spring Forest
129851;Starsdale Manor
129852;Stone Lake Heights
129853;Sugar Creek
129854;Sugar Creek Villas
129855;Sugar Mill
129856;Sunny Acres
129857;Sunny Slopes
129858;Sylvan Hills
129859;The Cedars
129860;The Highlands
129861;The Meadows
129862;Thornwood
129863;Thornwood Acres
129864;Wade Hampton
129865;Wade Hampton Gardens
129866;Walden Pond
129867;Western Hills
129868;Westwood
129869;Westwood South
129870;White Oak
129871;Wildaire
129872;Willington Green
129873;Willow Heights
129874;Windsor Oaks
129875;Woodfield Heights
129876;Alta Vista
129877;Asheton
129878;Augusta Acres
129879;Barksdale
129880;Beacon Hill
129881;Bellingham
129882;Belmont Heights
129883;Biltmore
129884;Bishop Heights
129885;Brookfield East
129886;Brookfield West
129887;Brookside
129888;Camelot
129889;Canterbury
129890;Carolina Heights
129891;Cavalier Heights
129892;Cavalier Woods
129893;Chaunessy
129894;Chestnut Hills
129895;Chanticleer
129896;Cleveland Forest
129897;Club Forest
129898;Collins Creek
129899;Cutler Ridge
129900;Deerfield
129901;Devenger Place
129902;Donaldson Heights
129903;Dove Tree
129904;Elizabeth Heights
129905;Elleston Acres
129906;Farmington Acres
129907;Fern Creek
129908;Forrester Woods
129909;Foxcroft
129910;Franklin Hills
129911;Glendale
129912;Glenwood Acres
129913;Green Fields
129914;Heritage Lakes
129915;Hillsborough
129916;Holly Springs
129917;Hudson Acres
129918;Huntington Acres
129919;Huntington Downs
129920;Isbell Heights
129921;Kendall Green
129922;Knollwood
129923;Knollwood
129924;Lake Forest Heights
129925;Laurel Heights
129926;Lockwood Heights
129927;Magnolia Acres
129928;Marshall Forest
129929;McSwain Gardens
129930;Milford
129931;Molly Tree Plantation
129932;Montclair
129933;Mountain Brook
129934;North Gardens
129935;North Hills
129936;Oak Creek
129937;Oak Crest
129938;Oxford Acres
129939;Palmetto Downs
129940;Palmetto Terrace
129941;Parkins Lake
129942;Parkwood
129943;Pine Forest
129944;Pine Hill Village
129945;Plainview Heights
129946;Pleasant Valley
129947;Poinsett
129948;Ponderosa
129949;Quail Ridge
129950;Ricelan Creek
129951;Rogers Valley Heights
129952;Roosevelt Heights
129953;Smith Heights
129954;Spring Forest
129955;Staunton Heights
129956;Stoneledge
129957;Stratton Place
129958;Summerwoods
129959;Sunny Acres
129960;Sunset Forest
129961;Supreme Forest
129962;Hughes Heights
129963;Montclaire
129964;Tanglewood
129965;Timberlake
129966;Terra Oaks
129967;View Point Place
129968;Walkers Crossing
129969;Watson Orchard
129970;Wedgefield
129971;Welcome Acres
129972;Westcliffe
129973;White Oak Hills
129974;Woodberry
129975;Woodbriar
129976;Woodhedge
129977;Woodland Homes
129978;Woodland Village
129979;Woodwinds
129980;Blythewood
129981;Cherokee Springs
129982;Clifton
129983;Congaree
129984;Converse
129985;Fairforest
129986;Fairmont Mills
129987;Foster Mill
129988;Gibbs Crossroads
129989;Gilbert
129990;Givhans
129991;Glendale
129992;Glenn Springs
129993;Good Hope
129994;Goodhope Landing
129995;Goodwins Crossroads
129996;Gordonville
129997;Goshen Hill
129998;Gourdin
129999;Grace
130000;Gramling
130001;Granthams Crossroads
130002;Grassy Pond
130003;Gray Court
130004;Greeleyville
130005;Green Pond
130006;Greenville
130007;Greenwood
130008;Greer
130009;Groover Landing
130010;Gurley
130011;Guthries
130012;Hagood
130013;Hagoods Mill
130014;Hammetts Crossroads
130015;Hammond Crossroads
130016;Hampton
130017;Hancock
130018;Hayes Crossroads
130019;Hayne Station
130020;Healing Springs
130021;Heath Springs
130022;Hebron Crossroads
130023;Heineman
130024;Hemingway
130025;Hermitage Mill
130026;Hickory Tavern
130027;Hillside
130028;Hilton
130029;Hilton Head Island
130030;Hobbs Crossroads
130031;Hobbyville
130032;Hoffmeyer Crossroads
130033;Holland Store
130034;Hollow Creek
130035;Homewood
130036;Honea Path
130037;Hopkins
130038;Hornsboro
130039;Horrel Hill
130040;Howards Crossroads
130041;Howe
130042;Howells
130043;Huets Crossroads
130044;Huger
130045;India Hook
130046;Indiantown
130047;Iron Crossroads
130048;Iseman Crossroads
130049;Iva
130050;Jackson
130051;Jackson Mill
130052;Jacksonboro
130053;Jalapa
130054;James Crossroads
130055;Jamison
130056;Jenkinsville
130057;Jernigans Crossroads
130058;Joanna
130059;Johnson Crossroads
130060;Johnson Crossroads
130061;Johnson Crossroads
130062;Johnston
130063;Johnstown
130064;Jones Crossroads
130065;Jones Crossroads
130066;Jones Crossroads
130067;Jones Crossroads
130068;Jones Crossroads
130069;Jonesville
130070;Kathwood
130071;Keitts Crossroads
130072;Kellehan Crossroads
130073;Kelton
130074;Kershaw
130075;Kibler
130076;Killian
130077;Kingsburg
130078;Kingstree
130079;Kingville
130080;Kirkley Mill
130081;Kitchings Mill
130082;Kline
130083;Klondike
130084;Kneece
130085;Knotty Branch
130086;Knox
130087;La France
130088;Ladson
130089;Lake City
130090;Lake View
130091;Lakemont
130092;Lakeside
130093;Lamar
130094;Lambert
130095;Lancaster
130096;Lando
130097;Landrum
130098;Lane
130099;Lanford
130100;Langley
130101;Latta
130102;Laurens
130103;Lawtonville Crossroads
130104;Lee Crossroads
130105;Lees Crossroads
130106;Lena
130107;Lester
130108;Levy
130109;Lewis
130110;Lexington
130111;Liberty
130112;Liberty Hill
130113;Liberty Hill
130114;Lickville
130115;Limerick
130116;Lingles Crossroads
130117;Little Hell Landing
130118;Little Rock
130119;Lobeco
130120;Lockhart Oil Field
130121;Locust Hill
130122;Long Bottom Ford
130123;Longs
130124;Longtown
130125;Loris
130126;Lota
130127;Lowndesville
130128;Lowrys
130129;Luray
130130;Lydia Mills
130131;Lykes
130132;Lyman
130133;Lynchburg
130134;MacArthurs Junction
130135;Maddens
130136;Manning Crossroads
130137;Manville
130138;Maple
130139;Marion
130140;Marlboro
130141;Mars Bluff
130142;Martin Corner
130143;Martin Crossroads
130144;Martins Crossroads
130145;Mayo Mills
130146;Mathews Village
130147;Mauldin
130148;May Hilltop
130149;Mayesville
130150;McConnells
130151;McCormick
130152;McCormick Crossroads
130153;McCutchens Crossroads
130154;McKenzie Crossroads
130155;McLaughlin Crossroads
130156;Mean Crossroads
130157;Mechanicsville
130158;Mepkin
130159;Midland Valley
130160;Midway
130161;Midway Crossroads
130162;Midway Crossroads
130163;Milford
130164;Millers Crossroads
130165;Millwood
130166;Milton
130167;Minton Mill
130168;Minturn
130169;Modoc
130170;Monarch
130171;Moncks Corner
130172;Monroe Crossroads
130173;Mont Clare
130174;Montmorenci
130175;Moore Crossroads
130176;Moores Crossroads
130177;Bells Crossroads
130178;Belser Crossroads
130179;Belton
130180;Bennetts Point
130181;Bennettsville
130182;Berea
130183;Berlin
130184;Berrys Crossroads
130185;Bethera
130186;Bethune
130187;Birdstown Crossroads
130188;Birdtown
130189;Blacksburg
130190;Blackstock
130191;Blackville
130192;Blair
130193;Bleases Crossroads
130194;Blenheim
130195;Bluehouse Corners
130196;Boiling Springs
130197;Bolen Town
130198;Bolon Hall Landing
130199;Bonds Crossroads
130200;Bonneau
130201;Bordeaux
130202;Bostick Landing
130203;Bounty Land
130204;Bowling Green
130205;Bowman
130206;Bowyer
130207;Boykin
130208;Breeden
130209;Breezewood
130210;Brent
130211;Brickhouse Crossroads
130212;Brownlee Crossroads
130213;Browns Crossroads
130214;Browns Hill
130215;Bruner
130216;Brunson
130217;Brunson Crossroads
130218;Brunson Crossroads
130219;Brunsons Store
130220;Bryans Crossroads
130221;Buck Stand
130222;Bucksville
130223;Buford
130224;Bullock Creek
130225;Burch Crossroads
130226;Burnt Church Crossroads
130227;Byrd
130228;Byrds Crossroads
130229;Cades
130230;Cainhoy
130231;Caldwell Crossroad
130232;Calhoun Falls
130233;Calhoun Mill
130234;Callison
130235;Camden
130236;Cameron
130237;Campobello
130238;Cantey
130239;Carem
130240;Carlisle
130241;Carnes Crossroad
130242;Carter Landing
130243;Carters Crossroads
130244;Cash
130245;Catchall
130246;Cauthens Crossroads
130247;Cayce
130248;Cedar Swamp
130249;Central
130250;Central Crossroads
130251;Central-Shiloh
130252;Chapmans Crossroads
130253;Chappells
130254;Cheraw
130255;Cherrys Crossing
130256;Chester
130257;Chick Springs
130258;Childsbury
130259;Clarks Crossroads
130260;Claussen
130261;Clayton
130262;Clemson
130263;Cleora
130264;Clinton
130265;Clio
130266;Clubhouse Crossroads
130267;Clubhouse Crossroads
130268;Coats Crossroad
130269;Cokesbury
130270;Cold Point
130271;Colemans Crossroads
130272;Coles Crossing
130273;Comingtee
130274;Conestee
130275;Conway
130276;Cooke Crossroads
130277;Cooks Crossroads
130278;Cope
130279;Cordesville
130280;Cordova
130281;Cornwell
130282;Coronaca
130283;Coward
130284;Cowpens
130285;Craytonville
130286;Crocketts Crossroad
130287;Crocketville
130288;Cromer Crossroads
130289;Muddy Creek Crossroads
130290;Cross Hill
130291;Cross Keys
130292;Cross Roads
130293;Crowburg
130294;Cusac Crossroads
130295;Cypress Crossroads
130296;Cypress Fork Crossroads
130297;Dale
130298;Darlington
130299;Darraugh
130300;Davis Crossroads
130301;Davistown
130302;Dekalb
130303;De Loach
130304;Deadfall Crossroads
130305;Deans
130306;Delphia
130307;Denmark
130308;Denny
130309;Dixon Crossroads
130310;Donalds
130311;Dorange
130312;Dorchester
130313;Dosheno
130314;Dovesville
130315;Downs Siding
130316;DuBose
130317;DuBose Crossroads
130318;Dubose Crossroads
130319;Due West
130320;Duford
130321;Duncan
130322;Dwight Crossroads
130323;Eadytown
130324;Earle
130325;Earlys Crossroads
130326;Easley
130327;Ebenezer
130328;Edgefield
130329;Edgemoor
130330;Edmund
130331;Eison Crossroads
130332;Ekom
130333;Elgin
130334;Elgin
130335;Elko
130336;Ellerbees Mill
130337;Elliott
130338;Elloree
130339;Embree
130340;English Crossroads
130341;Enola
130342;Enoree
130343;Enterprise Landing
130344;Erwin
130345;Ethon Crossroads
130346;Eureka
130347;Eutaw Springs
130348;Eutawville
130349;Fairfax
130350;Fairmont
130351;Fairs Crossroads
130352;Farewell Corner
130353;Felderville
130354;Fennell Hill Landing
130355;Finklea
130356;Fisher Hill
130357;Five Forks
130358;Flat Rock
130359;Flat Rock
130360;Fleming Crossroad
130361;Flinns Crossroads
130362;Flint Hill
130363;Floyd
130364;Floydale
130365;Floyds Crossroads
130366;Foreston
130367;Fork
130368;Fork Hill Crossroads
130369;Fork Shoals
130370;Forney
130371;Fort Mill
130372;Fort Motte
130373;Fosters Crossroads
130374;Four Holes
130375;Foxtown
130376;Foxville
130377;Fulton Crossroads
130378;Furman
130379;Gable
130380;Gaddys Crossroads
130381;Gaffney
130382;Gaillard Crossroads
130383;Galivants Ferry
130384;Gap Creek
130385;Garden City Beach
130386;Gardens Corner
130387;Gary
130388;Georgetown
130389;Cherokee Hills
130390;Delmar
130391;Dunagin
130392;Dutchman
130393;Hartwell Courts
130394;Hub City Courts
130395;Allen Acres
130396;Andrews Farms
130397;Anglewood
130398;Arrowwood
130399;Ashley
130400;Bellview Acres
130401;Belvedere
130402;Bennetts
130403;Beverly Woods
130404;Bondale
130405;Branyon Heights
130406;Brookdale
130407;Brookhaven
130408;Brooklyn
130409;Brookside Village
130410;Brown Arrow
130411;Byron Terrace
130412;Calico
130413;Calina Heights
130414;Cambridge
130415;Camelot
130416;Canterbury Heights
130417;Carlton Court
130418;Cherry Hill
130419;Cheryl Fields
130420;Chestnut Lake
130421;Cinder Creek
130422;Clearview Heights
130423;Clearview Heights
130424;Cold Spring
130425;Crestview Hills
130426;Calhoun Lake
130427;Cypress Creek
130428;Evans Acres
130429;Evinsville
130430;Farmfields
130431;Ferndale
130432;Fernwood Farms
130433;Five Oaks
130434;Fort Prince Farms
130435;Fosters Grove
130436;Fox Hunt
130437;Franklin Village
130438;Fulton Acres
130439;Gary Creek
130440;Gatewood
130441;Greenridge
130442;Hickory Hills
130443;Hidden Hills
130444;Hillbrook Forest
130445;Hillsville
130446;Hilltop
130447;Holly Hill Heights
130448;Holly Tree
130449;Homewood Acres
130450;Huntington Hills
130451;Kenwood
130452;Kentwood
130453;Lake Forest
130454;Lake Ridge
130455;Lakeview Manor
130456;Lakewood Hills
130457;Lanier Heights
130458;Larkin
130459;Laurelwood
130460;Little Chicago
130461;Luray Hills
130462;Lynwood
130463;Manning Acres
130464;Maplewood
130465;Mascot
130466;Meadow Spring
130467;Meadowbrook Farms
130468;Montgomery Acres
130469;Mount Zion
130470;Mountainbrook
130471;North Hill Acres
130472;North Hills
130473;North Ridge
130474;Northgate
130475;Northview Acres
130476;Northwood
130477;Oak Creek
130478;Oak Forest
130479;Oak Hurst
130480;Oakwood
130481;Peachtree Gardens
130482;Pebblebrook
130483;Phyllis Goins Court
130484;Pierce Acres
130485;Pine Grove
130486;Pinebrook
130487;Pinecrest
130488;Pinedale Acres
130489;Pinewood South
130490;Pinnacle Heights
130491;Ponderosa Gardens
130492;Quail Hollow
130493;Quail Ridge
130494;Raintree
130495;Raynell
130496;Reidville Acres
130497;Ridgewood Heights
130498;River Edge
130499;River Forest
130500;River Oak Ranchettes
130501;River Oaks
130502;Riverdale
130503;Rosewood
130504;Serene Heights
130505;Shannon Forest
130506;Sheffield
130507;Sherwood Acres
130508;Shiloh
130509;Shoally Creek
130510;Shoresbrook
130511;Smiths Tavern
130512;South Meadows Farms
130513;Southern Pines
130514;Spring Hills
130515;Spring Lake
130516;Springdale
130517;Springdale
130518;Springlake
130519;Stone Creek
130520;Summerhill
130521;Sundance
130522;Sunny Glen
130523;Sunnydale Acres
130524;Tidmans Place
130525;Twin Brooks
130526;Twin Creek
130527;Twin Lakes
130528;Vanderbilt Hills
130529;Victor Heights
130530;Victorian Hills
130531;Wade Hampton Heights
130532;Waldrop Crossroads
130533;Water Oaks
130534;Wellington West
130535;West Forest
130536;Westhaven
130537;Westview Heights
130538;Willow Wood
130539;Windsor Forest
130540;Woodburn Hills
130541;Woodcreek
130542;Woodfin
130543;Woodland Heights
130544;Woodland Forest
130545;Woodfield
130546;Woodridge
130547;Woodwind
130548;Zoar Heights
130549;Dalcho
130550;Dunbarton
130551;Hayestown
130552;Calhoun Courts
130553;Douthit Hills
130554;Allen Benedict Court
130555;Apple Valley
130556;Barony
130557;Baronywood
130558;Belleview
130559;Bendemeer
130560;Berkeley Forest
130561;Bonnie Forest
130562;Booker Washington Heights
130563;Brandon Acres
130564;Brandon Hills
130565;Brandywine
130566;Briarwood
130567;Brickyard Village
130568;Brockington Heights
130569;Brook Pines
130570;Burnside East
130571;Byrneswood
130572;Capitol View
130573;Charlestowne
130574;Charleswood
130575;Chartwell
130576;Childs
130577;Chimney Ridge
130578;Clear Springs
130579;Colonial Heights
130580;Crane Forest
130581;Cross Roads
130582;Deaswood
130583;Deer Ridge Farms
130584;Dominion Hills
130585;Drexel Lake Hills
130586;Dunston Hills
130587;Dutch Square
130588;Dutch Village
130589;Dutchbrook
130590;East Lake
130591;East Lake Hills
130592;Eastmont
130593;Edinburgh
130594;Elm Abode
130595;Elmwood
130596;Emerald Valley
130597;Fairfield Arms
130598;Fairfield Terrace
130599;Fairwold
130600;Farrowoods
130601;Folkestone
130602;Forest Hills
130603;Forest Trace
130604;Foxhall
130605;Friarsgate
130606;Galaxy
130607;Gordon Springs
130608;Green Acres
130609;Green Springs
130610;Hampton Ridge
130611;Hampton Trace
130612;Hampton Trace
130613;Haskell Heights
130614;Hazelwood Acres
130615;Heathwood
130616;Heritage Woods
130617;Highland Forest
130618;Hollywood
130619;Hollywood Hills
130620;Homewood Terrace
130621;Huntcliff
130622;Huntington
130623;Hyatts
130624;Jaggers Terrace
130625;Jiggs
130626;Kilbourne Heights
130627;Kingswood
130628;Knollwood
130629;Lakeview
130630;Latimer Manor
130631;Lee Hills
130632;Lincolnshire
130633;Lost Creek
130634;Mandel Hall
130635;Meadow Lake
130636;Meadowfield
130637;Melrose Heights
130638;Millwood
130639;Mountain Brook
130640;North Crossing
130641;North Pines
130642;North Springs
130643;North Trenholm
130644;North Twenty One Terrace
130645;Northgate
130646;Old Forest
130647;Padgett Acres
130648;Pennington Acres
130649;Pine Forest
130650;Pine Lake
130651;Pine Valley
130652;Quail Creek
130653;Quail Hills
130654;Raintree Acres
130655;Ravinwood
130656;Richland
130657;Riverbanks
130658;Riverside Forest
130659;Riverview Terrace
130660;Rockbridge
130661;Rockgate
130662;Rose Creek
130663;Rosewood
130664;Saint Marks Wood
130665;Sandwood
130666;Satchel Ford Terrace
130667;Saxton Homes
130668;Shandon
130669;Spring Valley
130670;Springhill
130671;Springwood
130672;Starlite
130673;Strathaven Forest
130674;Summerville
130675;Swandale
130676;Tanglewood
130677;The Forest
130678;Village Bond
130679;Wales Garden
130680;Waverly
130681;Wedgewood
130682;West Chester
130683;Wildewood
130684;Williamsburg East
130685;Yorkshire
130686;Camp Branch
130687;Catawba
130688;Chicora
130689;Dentsville
130690;Gadsden
130691;Hickory Grove
130692;Independents
130693;Langfords Crossroads
130694;Mount Croghan
130695;Mountville
130696;Mouzon
130697;Muldrow Mill
130698;Myrtle Beach
130699;Neighbors Crossroads
130700;Nevadum
130701;New Cut
130702;New Holland
130703;New Holland Crossroads
130704;New Hope
130705;New Market
130706;Newberry
130707;Neyles
130708;Ninety Six
130709;Nixons Crossroads
130710;Nixville
130711;Norway
130712;Norwood Crossroad
130713;O'Neal
130714;Oak Grove
130715;Oakland Crossroads
130716;Oakway
130717;Olanta
130718;Olar
130719;Old Cordesville
130720;Old Madison
130721;Old Pickens
130722;Old Point Station
130723;Oliver Crossroads
130724;Olympia
130725;Ora
130726;Orangeburg
130727;Orrs
130728;Otranto
130729;Overbrook
130730;Owings
130731;Pacolet
130732;Padgetts
130733;Pageland
130734;Paint Hill
130735;Park Place
130736;Partersville
130737;Parr
130738;Patrick
130739;Patterson Mill
130740;Pauline
130741;Paxville
130742;Peak
130743;Pee Dee
130744;Pelham
130745;Pelion
130746;Peniel Crossroads
130747;Philson Crossroads
130748;Phinney
130749;Phoenix
130750;Pickens
130751;Pickensville
130752;Pine House Crossroads
130753;Pineridge
130754;Pisgah
130755;Playcards
130756;Pleasant Hill
130757;Pleasant Lane
130758;Pleasant Valley
130759;Polecat Landing
130760;Polson Crossroads
130761;Pomaria
130762;Pontiac
130763;Port Royal
130764;Poston Crossroads
130765;Poverty Hill
130766;Powdersville
130767;Pregnall
130768;Primus
130769;Pringle Bend
130770;Pringletown
